LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_ENERGY_RATING,POTENTIAL_ENERGY_RATING,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,PROPERTY_TYPE,BUILT_FORM,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,ENERGY_TARIFF,MAINS_GAS_FLAG,FLOOR_LEVEL,FLAT_TOP_STOREY,FLAT_STOREY_COUNT,MAIN_HEATING_CONTROLS,MULTI_GLAZE_PROPORTION,GLAZED_TYPE,GLAZED_AREA,EXTENSION_COUNT,NUMBER_HABITABLE_ROOMS,NUMBER_HEATED_ROOMS,LOW_ENERGY_LIGHTING,NUMBER_OPEN_FIREPLACES,HOTWATER_DESCRIPTION,HOT_WATER_ENERGY_EFF,HOT_WATER_ENV_EFF,FLOOR_DESCRIPTION,FLOOR_ENERGY_EFF,FLOOR_ENV_EFF,WINDOWS_DESCRIPTION,WINDOWS_ENERGY_EFF,WINDOWS_ENV_EFF,WALLS_DESCRIPTION,WALLS_ENERGY_EFF,WALLS_ENV_EFF,SECONDHEAT_DESCRIPTION,SHEATING_ENERGY_EFF,SHEATING_ENV_EFF,ROOF_DESCRIPTION,ROOF_ENERGY_EFF,ROOF_ENV_EFF,MAINHEAT_DESCRIPTION,MAINHEAT_ENERGY_EFF,MAINHEAT_ENV_EFF,MAINHEATCONT_DESCRIPTION,MAINHEATC_ENERGY_EFF,MAINHEATC_ENV_EFF,LIGHTING_DESCRIPTION,LIGHTING_ENERGY_EFF,LIGHTING_ENV_EFF,MAIN_FUEL,WIND_TURBINE_COUNT,HEAT_LOSS_CORRIDOOR,UNHEATED_CORRIDOR_LENGTH,FLOOR_HEIGHT,PHOTO_SUPPLY,SOLAR_WATER_HEATING_FLAG,MECHANICAL_VENTILATION,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,CERTIFICATE_HASH
6.48298320110629E+020,"7, The Square",Exwick Hill,,EX4 2AJ,5309208868,E,D,47,62,House,Mid-Terrace,2011-06-29,E07000041,E14000698,Devon,2011-06-29,marketed sale,44,60,402,271,4.6,78,3.1,53,33,761,539,87,72,59.29,Single,Y,NODATA!,,,"Programmer, TRVs and bypass",100,double glazing installed before 2002,Normal,1,4,4,36,1,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Solid brick, as built, no insulation (assumed)",Very Poor,Very Poor,"Room heaters, mains gas",,,"Pitched, no insulation",Very Poor,Very Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in 36% of fixed outlets,Average,Average,mains gas (not community),0,NO DATA!,,2.95,0,,natural,"7, The Square, Exwick Hill",Exeter,Exeter,95b4afe3c3e92405cb955048370827a66667ac6e0eaaf60bcde33b28e2f278c1
1.26587382015013E+021,"71, Old Park Avenue",,,EX1 3WD,4075422378,B,A,83,96,House,Mid-Terrace,2015-01-30,E07000041,E14000698,Devon,2015-01-30,new dwelling,86,98,84,-6,1.1,15,-0.1,58,58,187,187,105,72,77,standard tariff,,NO DATA!,,,Time and temperature zone control,,NO DATA!,NO DATA!,,,,,,From main system,Good,Good,Average thermal transmittance 0.14 W/m²K,Very Good,Very Good,High performance glazing,Very Good,Very Good,Average thermal transmittance 0.27 W/m²K,Very Good,Very Good,None,,,Average thermal transmittance 0.09 W/m²K,Very Good,Very Good,"Boiler and radiators, mains gas",Good,Good,Time and temperature zone control,Very Good,Very Good,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas - this is for backwards compatibility only and should not be used,,NO DATA!,,,,,NO DATA!,"71, Old Park Avenue",Exeter,Exeter,57927ad20bace5c79a90073ba92e0df934a4324de177d50214826aea64de78e3
1.54976220160721E+020,"10, Mayflower Avenue",,,EX4 5DS,484781568,D,B,57,84,House,Detached,2016-07-21,E07000041,E14000698,Devon,2016-07-21,marketed sale,49,81,285,87,5,50,1.6,75,75,774,483,273,78,100,Single,Y,NODATA!,,,Programmer and room thermostat,90,double glazing installed during or after 2002,Normal,0,4,4,80,0,"From main system, no cylinder thermostat",Poor,Poor,"Suspended, no insulation (assumed)",NO DATA!,,Mostly double glazing,Good,Good,"Cavity wall, filled cavity",Good,Good,None,,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,Programmer and room thermostat,Average,Average,Low energy lighting in 80% of fixed outlets,Very Good,Very Good,mains gas (not community),0,NO DATA!,,2.42,,N,natural,"10, Mayflower Avenue",Exeter,Exeter,8835aa82aef28163817f2df031fe4cdeff38be236b27f8f85914a5b62e3759e4
3.4930882009082E+020,Flat 5 Birch Court,Wonford Street,,EX2 5AH,4177246668,B,B,84,86,Flat,Semi-Detached,2009-08-20,E07000041,E14000698,Devon,2009-08-20,rental (private),83,85,131,114,1.4,22,1.2,46,36,210,201,95,82,64.48,Single,Y,1st,N,3,"Programmer, TRVs and boiler energy manager",100,double glazing installed during or after 2002,Normal,0,3,3,71,0,From main system,Good,Good,(other premises below),,,Fully double glazed,Good,Good,"Cavity wall, as built, insulated (assumed)",Good,Good,None,,,(another dwelling above),,,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and boiler energy manager",Good,Good,Low energy lighting in 71% of fixed outlets,Very Good,Very Good,mains gas - this is for backwards compatibility only and should not be used,0,unheated corridor,6.44,2.33,0,N,natural,"Flat 5 Birch Court, Wonford Street",Exeter,Exeter,d02fde1bbcae17d71d4e717f4c72e6dc65e909a1ae0da3f7c7617d9d667aa77f
7.38918820120116E+020,"15, Elton Road",,,EX4 7AT,6542564968,C,C,72,76,House,Mid-Terrace,2012-01-11,E07000041,E14000698,Devon,2012-01-16,rental (private),71,77,169,138,2.9,32,2.3,67,47,475,398,86,87,88.2,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,1,6,6,56,1,From main system,Good,Good,"Suspended, insulated",,,Fully double glazed,Good,Good,"Cavity wall, as built, no insulation (assumed)",Very Poor,Very Poor,None,,,"Pitched, 150 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 56% of fixed outlets,Good,Good,mains gas (not community),0,NO DATA!,,2.7,0,,natural,"15, Elton Road",Exeter,Exeter,21ad65a5f4c896a4d715b8f8f00b195f605500ac0a37a22ae75f5666a3bc9f49
2.2463072009021E+020,Flat 3 Southgate Court,Holloway Street,,EX2 4JL,7944867568,D,D,67,67,Flat,Detached,2009-02-10,E07000041,E14000698,Devon,2009-02-10,rental (private),57,57,408,408,3,61.4,3,27,27,277,277,109,109,48.49,dual,N,Ground,N,3,Manual charge control,0,INVALID!,Normal,0,3,3,95,0,"Electric immersion, off-peak",Poor,Poor,"Solid, no insulation (assumed)",,,Single glazed,Very Poor,Very Poor,"Cavity wall, as built, insulated (assumed)",Good,Good,"Room heaters, electric",,,(another dwelling above),,,Electric storage heaters,Average,Poor,Manual charge control,Poor,Poor,Low energy lighting in 95% of fixed outlets,Very Good,Very Good,electricity - this is for backwards compatibility only and should not be used,0,unheated corridor,3.7,2.3,0,N,natural,"Flat 3 Southgate Court, Holloway Street",Exeter,Exeter,b4362c97da563c7ba330e7bf176c2afbfb032252e96e3752a86bd7ed96cafbf1
7.39967520150223E+020,"2, Dotton Close",,,EX1 3US,8377874968,E,B,47,81,House,Detached,2015-02-17,E07000041,E14000698,Devon,2015-02-23,none of the above,41,79,323,94,7.1,57,2.1,73,73,1362,633,154,75,125,Single,Y,NODATA!,,,Programmer and room thermostat,100,double glazing installed before 2002,Normal,0,6,6,100,0,From main system,Average,Average,"Solid, limited insulation (assumed)",NO DATA!,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,"Room heaters, electric",,,"Pitched, 300 mm loft insulation",Very Good,Very Good,"Boiler and radiators, mains gas",Good,Good,Programmer and room thermostat,Average,Average,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas (not community),0,NO DATA!,,,,N,natural,"2, Dotton Close",Exeter,Exeter,5d4dc4f739702ceccd0483127eab6c38d798dd28956e400c9bf3429b5a1c0ce7
7.97072120120603E+020,"25c, Haldon Road",,,EX4 4DZ,5441898968,D,C,60,76,Flat,Mid-Terrace,2012-06-02,E07000041,E14000698,Devon,2012-06-03,rental (private),70,84,345,184,1.3,63,0.7,15,15,300,173,74,55,20,Single,Y,2nd,Y,,None,100,double glazing installed during or after 2002,Normal,0,1,1,100,0,Gas multipoint,Very Good,Very Good,(other premises below),,,Fully double glazed,Good,Good,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, 300+ mm loft insulation",Very Good,Very Good,No system present: electric heaters assumed,Very Poor,Very Poor,None,Very Poor,Very Poor,Low energy lighting in all fixed outlets,Very Good,Very Good,To be used only when there is no heating/hot-water system,0,unheated corridor,1.79,,0,,natural,"25c, Haldon Road",Exeter,Exeter,4bcdb24a30044612043feb78e185c34c469e5592fe23cac2b764742f5e02f36e
1.29920420151118E+020,"2, Malvern Gardens",,,EX2 5EG,1177289468,D,B,63,88,House,Semi-Detached,2015-11-18,E07000041,E14000698,Devon,2015-11-18,none of the above,57,87,254,56,3.5,45,0.8,70,51,644,355,109,77,78,Single,Y,NODATA!,,,"Programmer, TRVs and bypass",100,double glazing installed before 2002,Normal,0,5,5,64,0,From main system,Very Good,Good,"Solid, no insulation (assumed)",NO DATA!,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, 50 mm loft insulation",Poor,Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in 64% of fixed outlets,Good,Good,mains gas (not community),0,NO DATA!,,,,N,natural,"2, Malvern Gardens",Exeter,Exeter,42441ee531cbeea6316daaafc5b85738487a8720d5b8d05195af145fa09f2700
4.96434520100608E+020,"8, Courtenay Road",,,EX2 8JT,5959576768,D,D,56,65,House,Mid-Terrace,2010-06-08,E07000041,E14000698,Devon,2010-06-08,marketed sale,49,59,388,309,4.2,65,3.4,50,33,662,546,99,85,64.98,Single,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",95,"double glazing, unknown install date",Normal,2,3,3,50,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Mostly double glazing,Average,Average,"Solid brick, as built, no insulation (assumed)",Very Poor,Very Poor,"Room heaters, mains gas",,,"Flat, no insulation (assumed)",Very Poor,Very Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 50% of fixed outlets,Good,Good,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.72,0,N,natural,"8, Courtenay Road",Exeter,Exeter,a1a6233b3a1b9658b2920d1b0564df4e9c5ae321c172af5024aa0f34090ed88a
1.97533520081209E+020,"96, Glasshouse Lane",,,EX2 7DA,9757745568,D,C,56,74,House,Semi-Detached,2008-12-09,E07000041,E14000698,Devon,2008-12-09,marketed sale,50,69,366,218,4.6,61,2.7,66,34,568,360,93,75,86.52,Single,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,0,4,4,6,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,"Room heaters, mains gas",,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Average,Average,Low energy lighting in 6% of fixed outlets,Very Poor,Very Poor,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.43,0,N,natural,"96, Glasshouse Lane",Exeter,Exeter,0ffa934a15cb47d7173733dea879be533292ce8f7d5f25022d3142764d4fd4ae
6.74633020110906E+020,"15, Merrivale Road",,,EX4 1PY,4532099868,D,C,68,69,House,Semi-Detached,2011-09-05,E07000041,E14000698,Devon,2011-09-06,marketed sale,68,69,207,198,2.7,40,2.6,72,37,441,446,82,82,68.86,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,0,4,4,7,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, as built, insulated (assumed)",Good,Good,None,,,"Pitched, 150 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 7% of fixed outlets,Very Poor,Very Poor,mains gas (not community),0,NO DATA!,,2.45,0,,natural,"15, Merrivale Road",Exeter,Exeter,83d9470bdef7f0524613c58343010ef8b7f3cc3ca53085ebcbace8c8f6b198d9
8.85490520130215E+020,Flat 17 Exeter Foyer,Commercial Road,,EX2 4AD,9821115078,C,C,76,79,Flat,Detached,2012-12-12,E07000041,E14000698,Devon,2013-02-15,rental (social),71,74,179,160,2,32,1.8,45,45,190,152,168,168,63,dual,N,1st,N,,Manual charge control,100,double glazing installed before 2002,Normal,0,4,4,100,0,Electric instantaneous at point of use,Very Poor,Very Poor,(other premises below),,,Fully double glazed,Average,Average,"Cavity wall, as built, insulated (assumed)",Good,Good,"Room heaters, electric",,,(another dwelling above),,,Electric storage heaters,Average,Very Poor,Manual charge control,Poor,Poor,Low energy lighting in all fixed outlets,Very Good,Very Good,electricity (not community),0,unheated corridor,2,,0,,natural,"Flat 17 Exeter Foyer, Commercial Road",Exeter,Exeter,123945e7dfde77012c526759b30320172a438c78930a2e7e432f30836933d1bf
2.82542520090513E+020,"93, Merrivale Road",,,EX4 1PU,3846581668,D,C,63,73,House,Semi-Detached,2009-03-17,E07000041,E14000698,Devon,2009-05-13,rental (social),57,69,317,230,3.7,53,2.7,53,33,470,375,139,101,83.26,Single,Y,NO DATA!,,,Programmer and room thermostat,100,double glazing installed before 2002,Normal,0,5,5,40,0,From main system,Average,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"System built, with external insulation",Good,Good,"Room heaters, mains gas",,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Average,Good,Programmer and room thermostat,Poor,Poor,Low energy lighting in 40% of fixed outlets,Average,Average,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.46,0,N,natural,"93, Merrivale Road",Exeter,Exeter,491904c16e9eb2f01b755672e5136e56c6889b690a93a34961abb788af02229b
4.19122320100112E+020,Flat 1/A Angel Pavement,"145-147, Fore Street",,EX4 3AN,5040431768,D,D,68,68,Flat,Detached,2010-01-11,E07000041,E14000698,Devon,2010-01-12,rental (private),57,57,452,449,2.7,68.2,2.7,35,22,256,260,104,104,40.12,dual,N,1st,N,4,Automatic charge control,100,secondary glazing,Normal,0,2,1,43,0,"Electric immersion, off-peak",Average,Poor,(other premises below),,,Full secondary glazing,Good,Good,"Solid brick, as built, no insulation (assumed)",Very Poor,Very Poor,"Room heaters, electric",,,(another dwelling above),,,Electric storage heaters,Average,Poor,Automatic charge control,Average,Average,Low energy lighting in 43% of fixed outlets,Average,Average,electricity - this is for backwards compatibility only and should not be used,0,unheated corridor,4.78,2.92,0,N,natural,"Flat 1/A Angel Pavement, 145-147, Fore Street",Exeter,Exeter,2277482c9c2e18ffe7b69d4242a39bc11a06304b23cd447274774e1111b89b6c
5.92082220110215E+020,"17, Resolution Road",,,EX2 7FG,1012383868,B,B,82,84,House,End-Terrace,2011-02-11,E07000041,E14000678,Devon,2011-02-15,new dwelling,82,83,130,122,1.7,21,1.6,74,43,240,244,98,98,78.34,standard tariff,,NO DATA!,,,"Programmer, room thermostat and TRVs",,NO DATA!,NO DATA!,,,,5,,From main system,Very Good,Very Good,Average thermal transmittance 0.20 W/m?K,Very Good,Very Good,Fully double glazed,Good,Good,Average thermal transmittance 0.29 W/m?K,Very Good,Very Good,None,,,Average thermal transmittance 0.15 W/m?K,Good,Good,"Boiler and radiators, mains gas",Very Good,Very Good,"Programmer, room thermostat and TRVs",Average,Average,Low energy lighting in 26% of fixed outlets,Average,Average,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.46,,,NO DATA!,"17, Resolution Road",Exeter,East Devon,fbc340bdd9db1befe1954fbf77e6117a0b6af33d12317fbf74cf5e05fd44d3c8
3.47542720130924E+020,"72a, Barley Farm Road",,,EX4 1NW,1460436668,C,C,75,80,Flat,Semi-Detached,2013-09-23,E07000041,E14000698,Devon,2013-09-24,marketed sale,78,84,135,100,1.5,26,1.1,41,41,306,230,80,81,60,dual,Y,2nd,Y,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,0,3,3,100,0,From main system,Good,Good,(other premises below),,,Fully double glazed,Good,Good,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas (not community),0,no corridor,,,0,,natural,"72a, Barley Farm Road",Exeter,Exeter,fa0f83f5a75aad3f28910a16317cd171bd2f0883676dc6b334db6d0bd58a4be8
1.29045382015031E+021,"87, Mount Pleasant Road",,,EX4 7AD,1913583378,D,C,57,78,House,Mid-Terrace,2015-03-03,E07000041,E14000698,Devon,2015-03-06,ECO assessment,50,72,297,144,4.5,52,2.2,80,54,763,572,164,129,85,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,More Than Typical,0,6,6,50,0,From main system,Good,Good,"Suspended, no insulation (assumed)",NO DATA!,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, no insulation (assumed)",Very Poor,Very Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 50% of fixed outlets,Good,Good,mains gas (not community),0,NO DATA!,,,,N,natural,"87, Mount Pleasant Road",Exeter,Exeter,821ef05a3d256978c955b2032c19f844fcd27dcbea3794a92c3e1272be34ad7b
8.64891820140701E+020,"12, Wilcocks Road",,,EX4 8PS,1522973078,B,A,82,93,House,Mid-Terrace,2014-07-01,E07000041,E14000698,Devon,2014-07-01,marketed sale,78,92,84,15,1.8,17,0.4,61,61,695,462,130,75,105,Single,Y,NODATA!,,,"Programmer, no room thermostat",100,double glazing installed before 2002,Normal,1,5,5,100,0,From main system,Good,Good,"Solid, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,"Room heaters, mains gas",,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, no room thermostat",Very Poor,Very Poor,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas (not community),0,NO DATA!,,,,,natural,"12, Wilcocks Road",Exeter,Exeter,cf56cfe4019976e9fff3a9b9e9fdec3450431c22e1a6cae26dadd7e6a22a67c9
8.75238420130123E+020,"6, Ripon Close",,,EX4 2NF,7478944078,C,C,75,78,Flat,Mid-Terrace,2013-01-23,E07000041,E14000698,Devon,2013-01-23,marketed sale,79,83,151,124,1.2,29,1,47,28,242,217,68,69,43,Single,Y,1st,Y,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,0,2,2,33,0,From main system,Good,Good,(other premises below),,,Fully double glazed,Good,Good,"Cavity wall, as built, insulated (assumed)",Good,Good,None,,,"Pitched, 75 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 33% of fixed outlets,Average,Average,mains gas (not community),0,no corridor,,,0,,natural,"6, Ripon Close",Exeter,Exeter,82f07c98b4db290e4623affede6da5b3cd2ee7297cd1747df1603f69cf532968
1.2758845201502E+021,"20, Church Terrace",,,EX2 5DU,6815082378,C,B,73,87,House,Mid-Terrace,2015-02-02,E07000041,E14000698,Devon,2015-02-02,marketed sale,70,85,161,61,2.7,28,1.1,90,59,481,409,103,70,96,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,1,5,5,47,0,From main system,Good,Good,"Suspended, no insulation (assumed)",NO DATA!,,Fully double glazed,Good,Good,"Solid brick, as built, no insulation (assumed)",Very Poor,Very Poor,None,,,"Pitched, 200 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 47% of fixed outlets,Good,Good,mains gas (not community),0,NO DATA!,,,,N,natural,"20, Church Terrace",Exeter,Exeter,d8020cac7491f086b57583d161201a2a67c0b03bcef462a3891ebd13b9166b78
1.0336519201312E+021,"6, Howard Close",,,EX4 2LX,2272275178,C,C,69,80,House,Semi-Detached,2013-12-02,E07000041,E14000698,Devon,2013-12-02,FiT application,86,93,24,-10,0.9,10,0.2,114,57,761,642,255,167,91,dual,N,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,0,5,5,0,0,From main system,Poor,Good,"Solid, no insulation (assumed)",,,Fully double glazed,Good,Good,"Cavity wall, as built, insulated (assumed)",Good,Good,None,,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, bottled LPG",Poor,Good,"Programmer, room thermostat and TRVs",Good,Good,No low energy lighting,Very Poor,Very Poor,bottled LPG,0,NO DATA!,,,,,natural,"6, Howard Close",Exeter,Exeter,fd5d6784bf6fbfa2e9e45f5c324737d26cdb45bf385d21b26eacfe45b8e12094
8.70991920130111E+020,"4, Campion Gardens",,,EX2 5RS,1601124078,D,C,55,72,House,Detached,2013-01-11,E07000041,E14000678,Devon,2013-01-11,marketed sale,50,67,236,134,5.1,45,2.9,102,57,817,709,130,73,112,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,0,7,7,20,0,From main system,Good,Good,"Solid, no insulation (assumed)",,,Fully double glazed,Good,Good,"Cavity wall, filled cavity",Good,Good,"Room heaters, mains gas",,,"Pitched, 300+ mm loft insulation",Very Good,Very Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 20% of fixed outlets,Poor,Poor,mains gas (not community),0,NO DATA!,,,0,,natural,"4, Campion Gardens",Exeter,East Devon,069aaa8847fdcbbd597f6f4e9bfafa68c43d86e83218237ad6e7814abd8e1b7b
1.47630820080922E+020,47 Augustus House,New North Road,,EX4 4HL,6961501568,D,C,67,69,Flat,Mid-Terrace,2008-09-22,E07000041,E14000698,Devon,2008-09-22,rental (private),62,62,312,306,3.3,47,3.2,59,38,119,122,291,291,70,dual,N,5th,Y,5,Manual charge control,100,double glazing installed during or after 2002,Normal,0,3,3,43,0,"Electric immersion, off-peak",Poor,Poor,(other premises below),,,Fully double glazed,Good,Good,"System built, as built, insulated (assumed)",Good,Good,"Room heaters, electric",,,"Flat, insulated (assumed)",Good,Good,Electric storage heaters,Poor,Very Poor,Manual charge control,Poor,Poor,Low energy lighting in 43% of fixed outlets,Average,Average,electricity - this is for backwards compatibility only and should not be used,0,heated corridor,,2.21,0,N,natural,"47 Augustus House, New North Road",Exeter,Exeter,51db94d77804be72f11145ea606d6c30da82cad64bf3d312e30e8b08f873b362
3.29117320090722E+020,"39, Rydon Lane",,,EX2 7AN,6573105668,D,D,59,61,House,Detached,2009-07-22,E07000041,E14000678,Devon,2009-07-22,marketed sale,54,57,270,255,6.2,45.3,5.8,94,69,899,861,123,123,155.1,Single,Y,NO DATA!,,,Programmer and room thermostat,90,double glazing installed before 2002,Normal,1,6,6,65,2,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Partial double glazing,Average,Average,"Cavity wall, filled cavity",Good,Good,"Room heaters, dual fuel (mineral and wood)",,,"Pitched, no insulation (assumed)",Very Poor,Very Poor,"Boiler and radiators, mains gas",Good,Good,Programmer and room thermostat,Poor,Poor,Low energy lighting in 65% of fixed outlets,Good,Good,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.4,0,N,natural,"39, Rydon Lane",Exeter,East Devon,dd5aec7a2a3591c283a0aeb40084abb10fbdf8903d1abdd4f2ed4b4500d1957a
